OrderID;Order_Date;Profit;Sales;State/Province;Customer_Segment;Customer_Name;City;Country;Order_Priority;Product_Category;Product_Container;Product_Sub-Category;Product_Name;Ship_Date;Ship_Mode;Discount;Order_Quantity;Product_Base_Margin;Shipping_Cost;Unit_Price
54150;26/11/2016;-53,691;2.011,64;Calabria;Corporate;Bart_Watters;Acri;Italy;Critical;Technology;Small_Box;Telephones_and_Communication;CF_888;26/11/2016;Express_Air;0,01;12;0,59;3,99;195,99
54151;06/02/2015;1,42;65,12;Niedersachsen;Small_Business;Amy_Cox;Seevetal;Germany;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Prang_Dustless_Chalk_Sticks;07/02/2015;Regular_Air;0,07;38;0,35;1;1,68
54151;06/02/2015;65,88;205,87;Niedersachsen;Small_Business;Amy_Cox;Seevetal;Germany;Critical;Office_Supplies;Wrap_Bag;Paper;"Adams_Write_n'_Stick_Phone_Message_Book,_11""_X_5_1/4"",_200_Messages";07/02/2015;Regular_Air;0,03;35;0,39;1,46;5,68
54176;01/12/2016;131,02;2.492,97;Niedersachsen;Consumer;Jack_O'Briant;Wilhelmshaven;Germany;Not_Specified;Technology;Small_Box;Computer_Peripherals;Keytronic_French_Keyboard;02/12/2016;Regular_Air;0,06;33;0,65;14,52;73,98
54177;30/06/2017;148,1975;480,73;Rheinland-Pfalz;Home_Office;Maria_Bertelson;Remagen;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Wilson_Jones_Elliptical_Ring_3_1/2""_Capacity_Binders,_800_sheets";30/06/2017;Regular_Air;0,1;12;0,36;2,99;42,8
54177;30/06/2017;-98,15;159;Rheinland-Pfalz;Home_Office;Maria_Bertelson;Remagen;Germany;Critical;Office_Supplies;Small_Box;Paper;Xerox_210;02/07/2017;Regular_Air;0,1;25;0,37;7,37;6,48
54180;28/03/2018;-57,75;913,99;Nordrhein-Westfalen;Consumer;Jill_Matthias;Ibbenbüren;Germany;Critical;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_1730_StandUp_Electric_Pencil_Sharpener;30/03/2018;Regular_Air;0,08;43;0,59;8,99;21,38
54181;22/10/2017;67,36;2.608,79;Lombardia;Home_Office;Duane_Benoit;Viadana;Italy;High;Technology;Jumbo_Drum;Office_Machines;Panasonic_KX-P2130_Dot_Matrix_Printer;24/10/2017;Delivery_Truck;0,03;12;0,59;14,7;213,45
54183;19/09/2017;-52,25;113,89;Voreio_Aigaio;Corporate;Mike_Caudle;Mytilíni;Greece;Critical;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_16765_Mini_Stand_Up_Battery_Pencil_Sharpener;20/09/2017;Regular_Air;0,02;9;0,59;8,99;11,66
54183;19/09/2017;1.097,25;2.773,71;Voreio_Aigaio;Corporate;Mike_Caudle;Mytilíni;Greece;Critical;Technology;Small_Box;Computer_Peripherals;Micro_Innovations_Micro_Digital_Wireless_Keyboard_and_Mouse,_Gray;21/09/2017;Express_Air;0,02;32;0,44;5,5;82,99
54209;19/01/2018;170,46;664,989;Bayern;Home_Office;Arthur_Prichep;Bayreuth;Germany;Medium;Technology;Wrap_Bag;Telephones_and_Communication;Accessory41;21/01/2018;Regular_Air;0,04;21;0,38;5,99;35,99
54214;07/06/2017;1.899,23;7.325,63;Campania;Small_Business;Resi_Polking;Boscoreale;Italy;Medium;Technology;Large_Box;Copiers_and_Fax;Canon_PC-428_Personal_Copier;10/06/2017;Express_Air;0,04;38;0,46;24,49;199,99
54215;26/03/2017;53,44;321,21;Attiki;Small_Business;Denny_Ordway;Kifisiá;Greece;High;Technology;Small_Pack;Computer_Peripherals;Memorex_80_Minute_CD-R,_30/Pack;28/03/2017;Regular_Air;0,04;14;0,46;1,99;22,98
54243;20/02/2015;-443,87;907,24;Baden-Württemberg;Home_Office;Christina_DeMoss;Bad_Mergentheim;Germany;Low;Furniture;Large_Box;Tables;Laminate_Occasional_Tables;20/02/2015;Express_Air;0,07;6;0,68;69;154,13
54245;28/08/2016;-114,906;83,3;Peloponnisos;Corporate;Cari_MacIntyre;Argos;Greece;Medium;Technology;Wrap_Bag;Telephones_and_Communication;Accessory37;29/08/2016;Regular_Air;0,09;5;0,81;2,5;20,99
54274;29/04/2016;328;1.583,06;Nordrhein-Westfalen;Corporate;Don_Jones;Waltrop;Germany;Not_Specified;Office_Supplies;Medium_Box;Appliances;Honeywell_Quietcare_HEPA_Air_Cleaner;01/05/2016;Regular_Air;0,05;20;0,52;13,99;78,65
54276;13/07/2015;299,59;756,6;Toscana;Small_Business;Chad_Cunningham;Cortona;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;Staples_Colored_Bar_Computer_Paper;14/07/2015;Regular_Air;0;21;0,38;4,92;35,44
54279;03/01/2017;1.977,69;10.071,09;Niedersachsen;Corporate;Harry_Greene;Stuhr;Germany;High;Technology;Jumbo_Drum;Office_Machines;Panasonic_KX-P1131_Dot_Matrix_Printer;04/01/2017;Delivery_Truck;0,1;41;0,58;17,86;264,98
54304;24/07/2015;118,32;558,62;Nordrhein-Westfalen;Consumer;Justin_Hirsh;Bonn;Germany;High;Office_Supplies;Small_Box;Appliances;Belkin_Premiere_Surge_Master_II_8-outlet_surge_protector;26/07/2015;Regular_Air;0,03;11;0,56;3,99;48,58
54307;13/06/2017;-59,64;243,52;Calabria;Corporate;Lauren_Leatherbury;Acri;Italy;High;Furniture;Large_Box;Office_Furnishings;Tensor_Computer_Mounted_Lamp;14/06/2017;Regular_Air;0,01;15;0,58;13,56;14,89
54307;13/06/2017;192,2;3.849,80;Calabria;Corporate;Lauren_Leatherbury;Acri;Italy;High;Furniture;Jumbo_Box;Tables;Global_Adaptabilities™_Conference_Tables;14/06/2017;Delivery_Truck;0,04;14;0,66;35,67;280,98
54307;13/06/2017;-134,412;198,29;Calabria;Corporate;Lauren_Leatherbury;Acri;Italy;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Acco_Pressboard_Covers_with_Storage_Hooks,_14_7/8""_x_11"",_Light_Blue";14/06/2017;Regular_Air;0,08;41;0,36;5,68;4,91
54336;19/09/2015;403,83;952,21;Dytiki_Ellada;Corporate;Alejandro_Savely;Aígion;Greece;Medium;Furniture;Wrap_Bag;Office_Furnishings;Flat_Face_Poster_Frame;21/09/2015;Regular_Air;0,05;50;0,43;3,62;18,84
54339;06/10/2017;458,622;2.209,52;Anatoliki_Makedonia_kai_Thraki;Corporate;Alan_Hwang;Orestiás;Greece;Low;Technology;Small_Box;Telephones_and_Communication;3390;11/10/2017;Regular_Air;0,06;41;0,57;5,31;65,99
54339;06/10/2017;1.053,21;3.005,74;Anatoliki_Makedonia_kai_Thraki;Corporate;Alan_Hwang;Orestiás;Greece;Low;Office_Supplies;Small_Box;Appliances;Belkin_8_Outlet_SurgeMaster_II_Gold_Surge_Protector;13/10/2017;Express_Air;0,02;48;0,57;3,99;59,98
54342;12/11/2014;-5,65;10,48;Sicily;Consumer;Pauline_Webber;Ragusa;Italy;Low;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;*Staples*_Highlighting_Markers;12/11/2014;Regular_Air;0,02;2;0,52;0,71;4,84
54342;12/11/2014;1.057,62;3.439,39;Sicily;Consumer;Pauline_Webber;Ragusa;Italy;Low;Technology;Small_Box;Computer_Peripherals;Gyration_Ultra_Cordless_Optical_Suite;12/11/2014;Express_Air;0,05;35;0,46;7,18;100,97
54368;06/04/2017;383,094;1.680,98;Saarland;Small_Business;Kimberly_Carter;Rehlingen-Siersburg;Germany;Not_Specified;Technology;Small_Box;Telephones_and_Communication;KF_788;07/04/2017;Regular_Air;0,05;43;0,56;4,99;45,99
54368;06/04/2017;-48,55;79,53;Saarland;Small_Business;Kimberly_Carter;Rehlingen-Siersburg;Germany;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_1952;07/04/2017;Regular_Air;0,08;16;0,38;5,49;4,98
54368;06/04/2017;-48,07;233,2;Saarland;Small_Business;Kimberly_Carter;Rehlingen-Siersburg;Germany;Not_Specified;Office_Supplies;Wrap_Bag;Paper;"Rediform_Wirebound_""Phone_Memo""_Message_Book,_11_x_5-3/4";08/04/2017;Regular_Air;0,04;31;0,36;5,83;7,64
54369;06/08/2014;82,31;421,08;Sachsen-Anhalt;Consumer;Ryan_Akin;Aschersleben;Germany;Not_Specified;Technology;Small_Pack;Computer_Peripherals;80_Minute_Slim_Jewel_Case_CD-R_,_10/Pack_-_Staples;08/08/2014;Express_Air;0;47;0,52;1,99;8,33
54370;12/09/2017;1.041,28;4.968,50;Campania;Corporate;Carol_Adams;Santa_Maria_Capua_Vetere;Italy;Not_Specified;Technology;Small_Box;Computer_Peripherals;US_Robotics_56K_V.92_External_Faxmodem;12/09/2017;Regular_Air;0;49;0,52;19,99;99,99
54371;21/07/2017;46,3;115,02;Attiki;Corporate;Toby_Knight;Áno_Liósia;Greece;Not_Specified;Office_Supplies;Wrap_Bag;Rubber_Bands;Staples_Bulldog_Clip;21/07/2017;Regular_Air;0;28;0,39;0,71;3,78
54371;21/07/2017;6,2985;118,63;Attiki;Corporate;Toby_Knight;Áno_Liósia;Greece;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Poly_Designer_Binding_Covers;23/07/2017;Regular_Air;0,05;7;0,36;5,08;16,74
54401;09/05/2017;278,579;670,02;Attiki;Home_Office;Dave_Hallsten;Nea_Liosia;Greece;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Legal_4-Ring_Binder;11/05/2017;Regular_Air;0,07;34;0,35;1,49;20,98
54407;20/11/2015;3.857,57;9.396,27;Niedersachsen;Corporate;Maureen_Fritzler;Seevetal;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_DocuBind_200_Manual_Binding_Machine;21/11/2015;Regular_Air;0,07;24;0,35;19,99;420,98
54436;23/02/2015;151,67;705,85;Attiki;Corporate;Toby_Knight;Áno_Liósia;Greece;High;Technology;Small_Pack;Computer_Peripherals;80_Minute_CD-R_Spindle,_100/Pack_-_Staples;23/02/2015;Express_Air;0,04;17;0,54;1,99;39,48
54436;23/02/2015;-47,23;321,3;Attiki;Corporate;Toby_Knight;Áno_Liósia;Greece;High;Technology;Small_Pack;Computer_Peripherals;Imation_Neon_Mac_Format_Diskettes,_10/Pack;24/02/2015;Regular_Air;0;37;0,77;2,83;8,12
54437;25/05/2016;-311,047;653,871;Nordrhein-Westfalen;Corporate;Logan_Haushalter;Lohmar;Germany;High;Technology;Small_Pack;Telephones_and_Communication;Accessory36;25/05/2016;Regular_Air;0,09;15;0,83;5;55,99
54464;05/02/2015;-184,6;87,44;Apulia;Consumer;Joseph_Airdo;Giovinazzo;Italy;High;Furniture;Small_Box;Office_Furnishings;Regeneration_Desk_Collection;06/02/2015;Regular_Air;0,08;50;0,41;4,86;1,76
54464;05/02/2015;44,29;227,41;Apulia;Consumer;Joseph_Airdo;Giovinazzo;Italy;High;Furniture;Small_Box;Office_Furnishings;12-1/2_Diameter_Round_Wall_Clock;07/02/2015;Regular_Air;0,06;11;0,49;10,49;19,98
54467;24/03/2016;18,26;146,72;Campania;Small_Business;Bradley_Drucker;Pontecagnano_Faiano;Italy;Low;Furniture;Wrap_Bag;Office_Furnishings;Master_Caster_Door_Stop,_Brown;26/03/2016;Regular_Air;0,06;30;0,51;2,03;5,08
54467;24/03/2016;51,91;436,67;Campania;Small_Business;Bradley_Drucker;Pontecagnano_Faiano;Italy;Low;Office_Supplies;Small_Box;Envelopes;Peel_&_Seel®_Recycled_Catalog_Envelopes,_Brown;26/03/2016;Regular_Air;0,06;37;0,35;5,72;11,58
54467;24/03/2016;-83,71;74,83;Campania;Small_Business;Bradley_Drucker;Pontecagnano_Faiano;Italy;Low;Office_Supplies;Small_Box;Appliances;Eureka_Disposable_Bags_for_Sanitaire®_Vibra_Groomer_I®_Upright_Vac;29/03/2016;Regular_Air;0,08;17;0,6;6,89;4,06
54468;20/05/2015;12,76;40,75;Peloponnisos;Consumer;Valerie_Takahito;Kalamata;Greece;High;Office_Supplies;Small_Box;Labels;Avery_494;21/05/2015;Regular_Air;0,03;15;0,39;0,5;2,61
54468;20/05/2015;-114,18;424,09;Peloponnisos;Consumer;Valerie_Takahito;Kalamata;Greece;High;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Hunt_BOSTON®_Vista®_Battery-Operated_Pencil_Sharpener,_Black;21/05/2015;Regular_Air;0,01;35;0,58;7,95;11,66
54497;25/06/2015;-87,34;155,51;Campania;Home_Office;Philip_Fox;Afragola;Italy;Not_Specified;Office_Supplies;Small_Box;Storage_&_Organization;Letter_Size_Cart;28/06/2015;Regular_Air;0,07;1;0,56;19,99;142,86
54501;05/05/2018;481,698;2.039,08;Nordrhein-Westfalen;Corporate;Guy_Armstrong;Heinsberg;Germany;Critical;Technology;Small_Box;Telephones_and_Communication;T193;06/05/2018;Regular_Air;0,01;36;0,57;4,99;65,99
54501;05/05/2018;-37,96;225,46;Nordrhein-Westfalen;Corporate;Guy_Armstrong;Heinsberg;Germany;Critical;Technology;Medium_Box;Office_Machines;Sharp_EL500L_Fraction_Calculator;07/05/2018;Regular_Air;0,09;16;0,39;7,51;13,99
54501;05/05/2018;-1.195,29;783,96;Nordrhein-Westfalen;Corporate;Guy_Armstrong;Heinsberg;Germany;Critical;Office_Supplies;Large_Box;Storage_&_Organization;Tennsco_Commercial_Shelving;07/05/2018;Regular_Air;0,05;38;0,84;35;20,34
54528;10/06/2016;19,71;92,03;Bayern;Consumer;Ralph_Arnett;Oberasbach;Germany;Medium;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Zebra_Zazzle_Fluorescent_Highlighters;11/06/2016;Regular_Air;0,03;15;0,51;0,91;6,08
54528;10/06/2016;-85,91;207,19;Bayern;Consumer;Ralph_Arnett;Oberasbach;Germany;Medium;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_16765_Mini_Stand_Up_Battery_Pencil_Sharpener;12/06/2016;Regular_Air;0,01;17;0,59;8,99;11,66
54528;10/06/2016;-6,38;88;Bayern;Consumer;Ralph_Arnett;Oberasbach;Germany;Medium;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Staples_Battery-Operated_Desktop_Pencil_Sharpener;12/06/2016;Regular_Air;0,06;8;0,6;2,89;10,48
54533;23/05/2017;-42,7225;162,25;Attiki;Corporate;Marc_Crier;Kholargós;Greece;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Wilson_Jones_Hanging_View_Binder,_White,_1""";24/05/2017;Regular_Air;0,03;21;0,39;6,05;7,1
54534;23/08/2017;-30,04;124,71;Campania;Small_Business;Tracy_Hopkins;Pontecagnano_Faiano;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;"1/4_Fold_Party_Design_Invitations_&_White_Envelopes,_24_8-1/2""_X_11""_Cards,_25_Env./Pack";25/08/2017;Regular_Air;0,01;16;0,38;5,96;7,35
54560;20/12/2014;496,89;2.404,60;Campania;Small_Business;Barbara_Fisher;Torre_del_Greco;Italy;Critical;Technology;Small_Box;Telephones_and_Communication;MicroTAC_650;22/12/2014;Express_Air;0,08;45;0,58;4,99;65,99
54560;20/12/2014;167,58;604,38;Campania;Small_Business;Barbara_Fisher;Torre_del_Greco;Italy;Critical;Technology;Small_Pack;Computer_Peripherals;Memorex_4.7GB_DVD+RW,_3/Pack;23/12/2014;Regular_Air;0,09;22;0,4;1,99;28,48
54563;10/03/2016;43,87;523,56;Anatoliki_Makedonia_kai_Thraki;Home_Office;Fred_Hopkins;Kavala;Greece;Critical;Furniture;Small_Pack;Office_Furnishings;DAX_Metal_Frame,_Desktop,_Stepped-Edge;12/03/2016;Regular_Air;0,01;24;0,46;8,99;20,24
54564;12/05/2016;322,506;1.553,87;Piemonte;Corporate;Brendan_Murry;Orbassano;Italy;High;Technology;Small_Box;Telephones_and_Communication;252;14/05/2016;Express_Air;0,04;27;0,55;5,92;65,99
54567;06/01/2015;-61,59;196,74;Rheinland-Pfalz;Small_Business;Nicole_Hansen;Remagen;Germany;Medium;Furniture;Small_Box;Office_Furnishings;Eldon®_200_Class™_Desk_Accessories;08/01/2015;Regular_Air;0,09;31;0,53;5,41;6,28
54592;16/11/2016;-133,77;154,43;Abruzzo;Small_Business;Erica_Hernandez;Spoltore;Italy;Low;Furniture;Small_Box;Office_Furnishings;Eldon®_Image_Series_Desk_Accessories,_Burgundy;18/11/2016;Regular_Air;0,03;34;0,49;6,92;4,18
54592;16/11/2016;-15,29;1.971,56;Abruzzo;Small_Business;Erica_Hernandez;Spoltore;Italy;Low;Furniture;Jumbo_Box;Bookcases;Safco_Value_Mate_Steel_Bookcase,_Baked_Enamel_Finish_on_Steel,_Black;20/11/2016;Delivery_Truck;0,05;28;0,55;26,85;70,98
54595;02/10/2014;6,79;250,29;Abruzzo;Small_Business;Erica_Hernandez;Spoltore;Italy;Medium;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;Acme®_Elite_Stainless_Steel_Scissors;04/10/2014;Regular_Air;0,02;30;0,59;2,64;8,34
54595;02/10/2014;-421,76;5.258,94;Abruzzo;Small_Business;Erica_Hernandez;Spoltore;Italy;Medium;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Office_Star_-_Contemporary_Task_Swivel_chair_with_2-way_adjustable_arms,_Plum;05/10/2014;Delivery_Truck;0,09;41;0,78;30;130,98
54628;09/11/2015;115,54;471,24;Hessen;Home_Office;Fred_Wasserman;Gießen;Germany;High;Technology;Small_Pack;Computer_Peripherals;Memorex_80_Minute_CD-R,_30/Pack;10/11/2015;Regular_Air;0,07;21;0,46;1,99;22,98
54630;14/01/2018;-34,53;73,22;Lazio;Home_Office;Rob_Williams;Guidonia_Montecelio;Italy;Low;Office_Supplies;Small_Box;Paper;Xerox_1894;18/01/2018;Regular_Air;0,06;11;0,37;6,22;6,48
54656;25/04/2018;-73,347;109,52;Campania;Corporate;Tamara_Manning;Boscoreale;Italy;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Avery®_Durable_Plastic_1""_Binders";27/04/2018;Express_Air;0,09;22;0,36;5,83;4,54
54659;19/01/2017;-41,98;262,9;Campania;Corporate;Carol_Adams;Santa_Maria_Capua_Vetere;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_1977;19/01/2017;Regular_Air;0,06;38;0,37;5,2;6,68
54692;09/08/2015;-3,67;43,65;Hessen;Home_Office;Tom_Ashbrook;Schlüchtern;Germany;Medium;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_333;09/08/2015;Regular_Air;0,05;16;0,59;0,97;2,78
54692;09/08/2015;249,102;2.478,48;Hessen;Home_Office;Tom_Ashbrook;Schlüchtern;Germany;Medium;Technology;Small_Box;Telephones_and_Communication;5185;11/08/2015;Regular_Air;0,09;27;0,58;8,99;115,99
54694;23/02/2015;-201,6;112,63;Attiki;Consumer;Jonathan_Howell;Kaisarianí;Greece;Critical;Office_Supplies;Small_Box;Envelopes;Letter_or_Legal_Size_Expandable_Poly_String_Tie_Envelopes;23/02/2015;Regular_Air;0,08;43;0,36;6,35;2,66
54721;24/03/2018;151,09;2.002,40;Rheinland-Pfalz;Corporate;Liz_Willingham;Bendorf;Germany;Not_Specified;Furniture;Jumbo_Box;Bookcases;Hon_4-Shelf_Metal_Bookcases;25/03/2018;Delivery_Truck;0;19;0,6;26,22;100,98
54727;19/05/2016;605,92;1.427,14;Campania;Small_Business;Bradley_Drucker;Pontecagnano_Faiano;Italy;Medium;Office_Supplies;Small_Box;Paper;Xerox_1885;20/05/2016;Regular_Air;0,02;29;0,37;7,23;48,04
54753;22/09/2014;1.380,32;4.711,24;Nordrhein-Westfalen;Corporate;Christopher_Schild;Heinsberg;Germany;Medium;Technology;Small_Box;Telephones_and_Communication;T39m;23/09/2014;Regular_Air;0,06;36;0,55;3,9;155,99
54755;13/05/2015;443,52;3.421,88;Hessen;Home_Office;Matt_Collister;Mühlheim_am_Main;Germany;Critical;Technology;Small_Box;Computer_Peripherals;Keytronic_105-Key_Spanish_Keyboard;16/05/2015;Regular_Air;0;44;0,77;4;73,98
54786;16/06/2017;-20,58;380,28;Anatoliki_Makedonia_kai_Thraki;Home_Office;Maribeth_Yedwab;Orestiás;Greece;Not_Specified;Office_Supplies;Small_Box;Storage_&_Organization;Tenex_Personal_Project_File_with_Scoop_Front_Design,_Black;18/06/2017;Regular_Air;0,08;30;0,59;4,51;13,48
54787;31/07/2016;-56,1;170,02;Campania;Home_Office;Cassandra_Brandow;Boscoreale;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_1982;01/08/2016;Regular_Air;0,07;7;0,39;16,87;22,84
54791;26/05/2018;514,45;1.087,58;Bayern;Corporate;Lisa_DeCherney;Oberasbach;Germany;High;Furniture;Wrap_Bag;Office_Furnishings;Ultra_Commercial_Grade_Dual_Valve_Door_Closer;27/05/2018;Regular_Air;0,01;27;0,53;3,04;39,89
54791;26/05/2018;-892,03;4.273,35;Bayern;Corporate;Lisa_DeCherney;Oberasbach;Germany;High;Office_Supplies;Large_Box;Storage_&_Organization;Tennsco_Regal_Shelving_Units;28/05/2018;Regular_Air;0,07;42;0,82;35;101,41
54791;26/05/2018;135,68;4.165,04;Bayern;Corporate;Lisa_DeCherney;Oberasbach;Germany;High;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Office_Star_-_Task_Chair_with_Contemporary_Loop_Arms;28/05/2018;Delivery_Truck;0;45;0,61;30;90,98
54819;16/03/2015;624,123;2.710,51;Lombardia;Small_Business;Phillip_Flathmann;Tradate;Italy;Low;Technology;Small_Box;Telephones_and_Communication;6120;16/03/2015;Regular_Air;0,03;46;0,58;8,8;65,99
54819;16/03/2015;11,42;64,03;Lombardia;Small_Business;Phillip_Flathmann;Tradate;Italy;Low;Office_Supplies;Wrap_Bag;Rubber_Bands;Staples_Metal_Binder_Clips;18/03/2015;Regular_Air;0,09;26;0,39;0,8;2,62
54819;16/03/2015;-20,68;53,32;Lombardia;Small_Business;Phillip_Flathmann;Tradate;Italy;Low;Furniture;Medium_Box;Office_Furnishings;DAX_Value_U-Channel_Document_Frames,_Easel_Back;21/03/2015;Regular_Air;0,07;10;0,54;5,71;4,97
54850;30/05/2016;587,64;2.834,96;Peloponnisos;Home_Office;Nat_Carroll;Corinth;Greece;Not_Specified;Office_Supplies;Small_Box;Storage_&_Organization;Hot_File®_7-Pocket,_Floor_Stand;30/05/2016;Regular_Air;0,07;16;0,55;19,99;178,47
54850;30/05/2016;-249,326;953,989;Peloponnisos;Home_Office;Nat_Carroll;Corinth;Greece;Not_Specified;Technology;Small_Box;Telephones_and_Communication;StarTAC_ST7762;31/05/2016;Regular_Air;0,02;9;0,57;8,08;125,99
54882;13/07/2016;-43,93;86,92;Campania;Consumer;Natalie_Webber;Battipaglia;Italy;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Dixon_Ticonderoga_Core-Lock_Colored_Pencils,_48-Color_Set;15/07/2016;Regular_Air;0,03;2;0,41;13,89;36,55
54882;13/07/2016;34,98;86,29;Campania;Consumer;Natalie_Webber;Battipaglia;Italy;Critical;Office_Supplies;Small_Box;Labels;Avery_White_Multi-Purpose_Labels;16/07/2016;Regular_Air;0,02;17;0,39;0,49;4,98
54886;08/01/2018;-39,1;419,95;Attiki;Small_Business;Doug_O'Connell;amarousion;Greece;Critical;Furniture;Small_Box;Office_Furnishings;Eldon_Expressions_Punched_Metal_&_Wood_Desk_Accessories,_Pewter_&_Cherry;09/01/2018;Regular_Air;0,02;39;0,57;5,16;10,64
54912;25/12/2016;10,31;117,33;Kentriki_Makedonia;Small_Business;Harold_Pawlan;Pylaía;Greece;Low;Office_Supplies;Wrap_Bag;Paper;Wirebound_Message_Books,_5-1/2_x_4_Forms,_2_or_4_Forms_per_Page;01/01/2017;Regular_Air;0,07;17;0,36;3,1;6,69
54913;07/12/2015;14,99;54,61;Piemonte;Consumer;Tonja_Turnell;Beinasco;Italy;High;Office_Supplies;Wrap_Bag;Paper;Wirebound_Voice_Message_Log_Book;09/12/2015;Express_Air;0,08;11;0,39;0,88;4,76
54914;01/02/2017;-57,64;197,93;Lombardia;Small_Business;Duane_Huffman;Gorgonzola;Italy;Critical;Office_Supplies;Small_Box;Paper;Xerox_1983;02/02/2017;Regular_Air;0,06;32;0,36;5,46;5,98
54914;01/02/2017;-27,83;90,58;Lombardia;Small_Business;Duane_Huffman;Gorgonzola;Italy;Critical;Office_Supplies;Medium_Box;Storage_&_Organization;Eldon_Simplefile®_Box_Office®;03/02/2017;Regular_Air;0,06;7;0,57;6,27;12,44
54917;13/09/2015;-517,08;6.034,68;Piemonte;Small_Business;Anthony_Rawles;Pinerolo;Italy;High;Technology;Large_Box;Copiers_and_Fax;Sharp_AL-1530CS_Digital_Copier;14/09/2015;Regular_Air;0,06;12;0,36;24,49;499,99
54947;29/07/2014;-98,35;132,36;Attiki;Consumer;Peter_Buhler;Kholargós;Greece;Not_Specified;Technology;Small_Pack;Computer_Peripherals;"Imation_3.5"",_DISKETTE_44766_HGHLD3.52HD/FM,_10/Pack";30/07/2014;Regular_Air;0,05;27;0,64;4,62;4,98
54947;29/07/2014;565,37;1.498,46;Attiki;Consumer;Peter_Buhler;Kholargós;Greece;Not_Specified;Furniture;Small_Box;Office_Furnishings;Hand-Finished_Solid_Wood_Document_Frame;31/07/2014;Regular_Air;0,02;42;0,55;5,02;34,23
54949;14/01/2015;-94,59;210,94;Nordrhein-Westfalen;Corporate;Shaun_Chance;Bielefeld;Germany;Low;Office_Supplies;Small_Box;Paper;Xerox_1930;19/01/2015;Regular_Air;0,08;32;0,36;6,81;6,48
54949;14/01/2015;-293,74;192,02;Nordrhein-Westfalen;Corporate;Shaun_Chance;Bielefeld;Germany;Low;Office_Supplies;Jumbo_Drum;Storage_&_Organization;Tennsco_Lockers,_Gray;21/01/2015;Delivery_Truck;0,09;7;0,78;53,03;20,98
54950;11/05/2016;-57,17;174,58;Hessen;Consumer;Stephanie_Ulpright;Eschborn;Germany;High;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;Acme®_Design_Stainless_Steel_Bent_Scissors;12/05/2016;Regular_Air;0,08;26;0,58;4,42;6,84
54950;11/05/2016;-736,14;8.789,54;Hessen;Consumer;Stephanie_Ulpright;Eschborn;Germany;High;Furniture;Jumbo_Box;Tables;Bush_Advantage_Collection®_Racetrack_Conference_Table;12/05/2016;Delivery_Truck;0,07;22;0,67;110,2;424,21
54977;14/12/2016;23,9615;344,25;Apulia;Home_Office;Karen_Carlisle;Oria;Italy;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_White_Gloss_Covers,_Plain_Front;18/12/2016;Regular_Air;0,1;24;0,38;6,46;14,48
54977;14/12/2016;14,46;64,77;Apulia;Home_Office;Karen_Carlisle;Oria;Italy;Low;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Quartet_Omega®_Colored_Chalk,_12/Pack;19/12/2016;Regular_Air;0,09;12;0,38;1;5,84
54981;17/07/2017;174,7175;1.024,31;Niedersachsen;Home_Office;Bart_Pistole;Munster;Germany;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Wire_Binding_Strips;18/07/2017;Regular_Air;0,03;31;0,37;12,62;31,74
55011;09/06/2017;14,19;55,82;Attiki;Small_Business;Alejandro_Ballentine;Ellinikón;Greece;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Prang_Colored_Pencils;10/06/2017;Regular_Air;0,01;18;0,4;0,81;2,94
